Date	Query	IsImplicitIntent	State	Country	PopularityScore
2020-03-01	how many people have died from coronavirus	False	New Jersey	United States	3
2020-03-01	folkhälsomyndigheten se	True	Orebro County	Sweden	3
2020-03-01	symptômes du coronavirus	False	Ile-De-France	France	1
2020-03-01	nzz	True	Schleswig-Holstein	Germany	2
2020-03-01	debenhams uk	True	Surrey	United Kingdom	6
2020-03-01	mot check	True	Cambridgeshire	United Kingdom	6
2020-03-01	tgcom	True	Umbria	Italy	71
2020-03-01	corona virus update	False	Central	Fiji	100
2020-03-01	coronavirus death rate	False	Washington	United States	1
2020-03-01	coronavirus	False	Stredocesky Kraj	Czech Republic	1
2020-03-01	coronavirus borgosesia	False	Lombardy	Italy	1
2020-03-01	coronavirus oregon	False	Utah	United States	7
2020-03-01	actualités coronavirus	False	Ile-De-France	France	1
2020-03-01	coronavirus in colorado	False	Colorado	United States	4
2020-03-01	cdc coronavirus update	False	Mississippi	United States	12
2020-03-01	drudge report 2020	True	Oklahoma	United States	13
2020-03-01	trump twitter	True	Colorado	United States	2
2020-03-01	coronavirus	False	Region De Murcia	Spain	100
2020-03-01	corona virus	False	Nova Scotia	Canada	1
2020-03-01	coronavirus update map	False	New Mexico	United States	5
2020-03-01	lysol coronavirus	False	Texas	United States	2
2020-03-01	nzz	True	Lower Saxony	Germany	3
2020-03-01	corona virus symptoms	False	Massachusetts	United States	2
2020-03-01	b&q	True	Kent	United Kingdom	35
2020-03-01	ncaa tournament 2020	True	Ohio	United States	2
2020-03-01	coronavirus oregon	False	New Jersey	United States	2
2020-03-01	eatment for the coronavirus	False	Ohio	United States	1
2020-03-01	japan coronavirus	False	Arizona	United States	1
2020-03-01	corona virus	False	British Columbia	Canada	34
2020-03-01	corona virus symptoms	False	Queensland	Australia	3
2020-03-01	coronavirus update	False	California	United States	82
2020-03-01	coronavirus	False	Marches	Italy	87
2020-03-01	corona virus latest	False	London	United Kingdom	1
2020-03-01	nyheter idag	True	Orebro County	Sweden	1
2020-03-01	corona virus update	False	Province 3	Nepal	12
2020-03-01	coronavirus friuli venezia giulia	False	Friuli-Venezia Giulia	Italy	65
2020-03-01	washington state coronavirus	False	Arizona	United States	2
2020-03-01	corona virus deaths	False	Texas	United States	1
2020-03-01	us surgeon general	True	California	United States	1
2020-03-01	coronavirus update	False	Oklahoma	United States	70
2020-03-01	dmg mori	True	Hesse	Germany	2
2020-03-01	coronavirus symptoms	False	Maine	United States	13
2020-03-01	travel restrictions coronavirus	False	New Jersey	United States	2
2020-03-01	how to avoid coronavirus	False	Washington	United States	1
2020-03-01	coronavirus	False	Galicia	Spain	100
2020-03-01	síntomas coronavirus	False	Valencia	Spain	3
2020-03-01	debenhams uk	True	Suffolk	United Kingdom	4
2020-03-01	コロナ	True	Ibaraki	Japan	70
2020-03-01	coronavirus stuttgart	False	Baden-Wuerttemberg	Germany	1
2020-03-01	nationwide building society	True	Cambridgeshire	United Kingdom	3
2020-03-01	corona virus in ri	False	Rhode Island	United States	22
2020-03-01	coronavirus portugal	False	Grand Est	France	1
2020-03-01	chiusura scuole	True	Lombardy	Italy	2
2020-03-01	trump approval rating	True	Missouri	United States	1
2020-03-01	hand sanitizer	True	South Carolina	United States	1
2020-03-01	qanon	True	North Carolina	United States	1
2020-03-01	coronavirus in italy	False	Arizona	United States	2
2020-03-01	coronavirus china	False	Lower Saxony	Germany	1
2020-03-01	impôts gouv professionnels	True	Provence-Alpes-Cote D'azur	France	1
2020-03-01	martin lewis money saving expert	True	Essex	United Kingdom	16
2020-03-01	corona virus canada	False	British Columbia	Canada	5
2020-03-01	coronavirus india	False	Maharashtra	India	5
2020-03-01	nzz	True	Hesse	Germany	3
2020-03-01	sardegna coronavirus	False	Sardinia	Italy	4
2020-03-01	冠状病毒	False	Zhejiang	China	21
2020-03-01	svt nyheter	True	Orebro County	Sweden	18
2020-03-01	coronavirus allemagne	False	Hauts-De-France	France	1
2020-03-01	hmrc login	True	Reading	United Kingdom	1
2020-03-01	superdrug	True	London	United Kingdom	19
2020-03-01	coronavirus symptoms	False	Oklahoma	United States	26
2020-03-01	remdesivir	True	Shanghai	China	1
2020-03-01	xfl	True	Massachusetts	United States	7
2020-03-01	coronavirus ultime notizie oggi	False	Lombardy	Italy	1
2020-03-01	coronavirus	False	Bristol	United Kingdom	100
2020-03-01	tui	True	Belfast City	United Kingdom	4
2020-03-01	coronavirus	False	Harjumaa	Estonia	1
2020-03-01	worldometer coronavirus	False	Washington	United States	2
2020-03-01	pokemon go	True	Texas	United States	2
2020-03-01	coronavirus italie	False	Brittany	France	2
2020-03-01	screwfix	True	Dumfries And Galloway	United Kingdom	100
2020-03-01	マスク	True	Ishikawa	Japan	1
2020-03-01	corona virus	False	Texas	United States	13
2020-03-01	origin of coronavirus	False	New York	United States	1
2020-03-01	coronavirus update	False	Waikato	New Zealand	1
2020-03-01	経済産業省 ホームページ	True	Chiba	Japan	1
2020-03-01	wilko	True	Nottinghamshire	United Kingdom	38
2020-03-01	sainsburys groceries	True	Southend-On-Sea	United Kingdom	40
2020-03-01	b&q	True	Tyne And Wear	United Kingdom	51
2020-03-01	coronavirus in kaiserslautern	False	Rhineland-Palatinate	Germany	1
2020-03-01	coronavirus	False	South Lanarkshire	United Kingdom	67
2020-03-01	coronavirus	False	Aberdeen City	United Kingdom	90
2020-03-01	coronavirus oklahoma	False	Oklahoma	United States	13
2020-03-01	corona virus map	False	British Columbia	Canada	11
2020-03-01	coronavirus	False	Piedmont	Italy	100
2020-03-01	coronavirus oregon	False	Castile-La Mancha	Spain	1
2020-03-01	coronavirus symptoms	False	Greater Manchester	United Kingdom	25
2020-03-01	coronavirus symptoms	False	North Carolina	United States	28
2020-03-01	wilko	True	Lincolnshire	United Kingdom	20
2020-03-01	corona virus wa state	False	Washington	United States	1
2020-03-01	tenerife coronavirus	False	West Yorkshire	United Kingdom	2
2020-03-01	ocado	True	Cambridgeshire	United Kingdom	14
2020-03-01	screwfix	True	Torbay	United Kingdom	100
2020-03-01	wickes	True	Edinburgh City	United Kingdom	2
2020-03-01	コロナ	True	Tokushima	Japan	100
2020-03-01	march madness 2020	True	Illinois	United States	4
2020-03-01	corona virus update	False	Merseyside	United Kingdom	6
2020-03-01	última hora coronavirus	False	Valencia	Spain	2
2020-03-01	david lloyd	True	London	United Kingdom	1
2020-03-01	corona virus in deutschland	False	Bavaria	Germany	1
2020-03-01	phonics play	True	Surrey	United Kingdom	2
2020-03-01	superdrug	True	Wiltshire	United Kingdom	23
2020-03-01	italy coronavirus	False	Texas	United States	4
2020-03-01	coronavirus	False	Quintana Roo	Mexico	1
2020-03-01	ratp	True	Centre-Val De Loire	France	2
2020-03-01	how did the coronavirus get started	False	Washington	United States	1
2020-03-01	trump twitter	True	Missouri	United States	3
2020-03-01	dmg pfronten	True	Bavaria	Germany	1
2020-03-01	corona virus in italy	False	Ohio	United States	2
2020-03-01	italy travel ban	True	Virginia	United States	1
2020-03-01	coronavirus	False	Berne	Switzerland	100
2020-03-01	lloyds business banking	True	Essex	United Kingdom	1
2020-03-01	first us death coronavirus	False	South Carolina	United States	7
2020-03-01	rki coronavirus	False	Berlin	Germany	11
2020-03-01	ministero dell'interno	True	Lombardy	Italy	3
2020-03-01	corona virus update	False	British Columbia	Canada	100
2020-03-01	wdr coronavirus	False	North Rhine-Westphalia	Germany	2
2020-03-01	coronavirus	False	Istanbul	Turkey	1
2020-03-01	coronavirus map	False	Oklahoma	United States	11
2020-03-01	東京都	True	Chiba	Japan	8
2020-03-01	companies house	True	West Berkshire	United Kingdom	39
2020-03-01	trump coronavirus	False	Virginia	United States	1
2020-03-01	droit de retrait	True	Ile-De-France	France	1
2020-03-01	coronavirus symptoms	False	Alaska	United States	14
2020-03-01	tui	True	Newport	United Kingdom	75
2020-03-01	symptoms of coronavirus in humans	False	Ontario	Canada	1
2020-03-01	universal credit	True	Hertfordshire	United Kingdom	2
2020-03-01	corona virus update	False	Queensland	Australia	25
2020-03-01	gouvernement	True	Provence-Alpes-Cote D'azur	France	1
2020-03-01	coronavirus symptoms	False	Utah	United States	19
2020-03-01	gov.uk	True	Glasgow City	United Kingdom	10
2020-03-01	coronavirus case in new york	False	Ohio	United States	1
2020-03-01	corona virus frankfurt	False	Hesse	Germany	1
2020-03-01	contagion movie	True	Texas	United States	1
2020-03-01	coronavirus	False	Apulia	Italy	79
2020-03-01	pets at home	True	Cambridgeshire	United Kingdom	9
2020-03-01	コロナ　症状	True	Kanagawa	Japan	8
2020-03-01	corona virus update	False	North Dakota	United States	10
2020-03-01	コロナ	True	Miyazaki	Japan	100
2020-03-01	qanon	True	Michigan	United States	1
2020-03-01	ncpa march madness no crowds	True	Ohio	United States	1
2020-03-01	corona beer virus	False	Ohio	United States	1
2020-03-01	coronavirus update	False	Kentucky	United States	63
2020-03-01	ndr	True	Mecklenburg-West Pomerania	Germany	25
2020-03-01	経済産業省　コロナ	True	Osaka	Japan	1
2020-03-01	sainsburys groceries	True	Nottingham City	United Kingdom	45
2020-03-01	coronavirus	False	Oklahoma	United States	100
2020-03-01	coronavirus	False	British Columbia	Canada	68
2020-03-01	coronavirus symptome	False	Baden-Wuerttemberg	Germany	10
2020-03-01	home bargains	True	London	United Kingdom	3
2020-03-01	coronavirus fvg	False	Friuli-Venezia Giulia	Italy	70
2020-03-01	coronavirus españa	False	Region De Murcia	Spain	47
2020-03-01	coronavirus news	False	Sardinia	Italy	1
2020-03-01	protezione civile	True	Abruzzi	Italy	7
2020-03-01	coronavirus	False	Victoria	Australia	100
2020-03-01	svt nyheter	True	Stockholm County	Sweden	19
2020-03-01	coronavirus update	False	Jakarta	Indonesia	53
2020-03-01	gov.uk	True	West Yorkshire	United Kingdom	9
2020-03-01	currys pc world	True	Fife	United Kingdom	45
2020-03-01	face masks	True	Ohio	United States	6
2020-03-01	korona virüsü	False	Istanbul	Turkey	100
2020-03-01	外務省海外安全ホームページ	True	Chiba	Japan	2
2020-03-01	xfl	True	Iowa	United States	10
2020-03-01	coronavirus amiens	False	Hauts-De-France	France	1
2020-03-01	unemployment claim	True	Missouri	United States	6
2020-03-01	wickes	True	Lincolnshire	United Kingdom	20
2020-03-01	coronavirus in hawaii	False	Ohio	United States	1
2020-03-01	waitrose	True	Edinburgh City	United Kingdom	6
2020-03-01	corona virus update	False	Oklahoma	United States	20
2020-03-01	washington state coronavirus outbreak	False	Ohio	United States	1
2020-03-01	jet2 holidays 2020	True	Norfolk	United Kingdom	8
2020-03-01	segurança social directa	True	Coimbra	Portugal	1
2020-03-01	heute.de	True	North Rhine-Westphalia	Germany	1
2020-03-01	north korea coronavirus	False	Virginia	United States	1
2020-03-01	symptômes coronavirus	False	Ile-De-France	France	2
2020-03-01	3m n95 mask	True	Washington	United States	1
2020-03-01	companies house	True	Northamptonshire	United Kingdom	15
2020-03-01	coronavirus morbihan	False	Brittany	France	23
2020-03-01	symptoms of coronavirus	False	Minnesota	United States	8
2020-03-01	coronavirus canada	False	British Columbia	Canada	13
2020-03-01	comal county	True	Texas	United States	3
2020-03-01	corona virus ontario	False	Ontario	Canada	3
2020-03-01	coronavirus update san francisco	False	Ohio	United States	1
2020-03-01	sainsburys	True	Cambridgeshire	United Kingdom	9
2020-03-01	march madness 2020	True	Oregon	United States	1
2020-03-01	coronavirus symptoms	False	North Holland	Netherlands	2
2020-03-01	easter 2020	True	South Carolina	United States	20
2020-03-01	coronavirus latest news	False	Maharashtra	India	100
2020-03-01	coronavirus statistics	False	Greater Manchester	United Kingdom	2
2020-03-01	corona virus	False	Ile-De-France	France	6
2020-03-01	la balme de sillingy	True	Provence-Alpes-Cote D'azur	France	1
2020-03-01	coronavirus in wisconsin	False	Wisconsin	United States	3
2020-03-01	mondial relay	True	Pays De La Loire	France	10
2020-03-01	coronavirus	False	Idaho	United States	100
2020-03-01	b&q	True	Cheshire	United Kingdom	18
2020-03-01	student finance login	True	London	United Kingdom	5
2020-03-01	ameli	True	Pays De La Loire	France	41
2020-03-01	jet2holidays	True	Essex	United Kingdom	22
2020-03-01	coronavirus en france aujourd hui	False	Ile-De-France	France	1
2020-03-01	corona virus	False	Oklahoma	United States	7
2020-03-01	coronavírus no brasil	False	Parana	Brazil	100
2020-03-01	wilko	True	Derby City	United Kingdom	7
2020-03-01	厚労省　コロナ	True	Chiba	Japan	1
2020-03-01	coronavirus	False	Geneva	Switzerland	100
2020-03-01	マスク	True	Hokkaido	Japan	38
2020-03-01	symptoms of coronavirus	False	Michigan	United States	13
2020-03-01	coronavirus news	False	Minnesota	United States	2
2020-03-01	how to make hand sanitizer	True	California	United States	2
2020-03-01	coronavirus amiens	False	Pays De La Loire	France	2
2020-03-01	viaggiare sicuri	True	Campania	Italy	2
2020-03-01	coronavirus	False	Waikato	New Zealand	100
2020-03-01	coronavirus death toll	False	British Columbia	Canada	1
2020-03-01	coronavirus in usa	False	Illinois	United States	1
2020-03-01	ultimas noticias coronavirus	False	Community Of Madrid	Spain	2
2020-03-01	who died of coronavirus in california	False	Ohio	United States	1
2020-03-01	coronavirus lombardia	False	Emilia-Romagna	Italy	1
2020-03-01	coronavirus regione piemonte	False	Piedmont	Italy	3
2020-03-01	ministero della salute	True	Calabria	Italy	1
2020-03-01	objawy koronawirusa	True	Mazowieckie	Poland	21
2020-03-01	remdesivir	True	New York	United States	1
2020-03-01	コロナウイルス	False	Miyazaki	Japan	90
2020-03-01	coronavirus bremen	False	Lower Saxony	Germany	3
2020-03-01	cdc coronavirus update	False	Oklahoma	United States	20
2020-03-01	coronavirus schleswig holstein	False	Schleswig-Holstein	Germany	7
2020-03-01	china coronavirus	False	Texas	United States	1
2020-03-01	cheltenham festival 2020	True	Tyne And Wear	United Kingdom	4
2020-03-01	コロナ	True	Iwate	Japan	97
2020-03-01	cineworld	True	Cardiff	United Kingdom	22
2020-03-01	sainsburys groceries	True	Merseyside	United Kingdom	22
2020-03-01	sainsburys groceries	True	Cambridgeshire	United Kingdom	28
2020-03-01	what is the coronavirus	False	Missouri	United States	4
2020-03-01	urssaf	True	Grand Est	France	7
2020-03-01	2019-ncov	True	Jiangsu	China	1
2020-03-01	how long does coronavirus live on surfaces	False	California	United States	1
2020-03-01	corona virus	False	Province 3	Nepal	1
2020-03-01	universal credit	True	Lincolnshire	United Kingdom	3
2020-03-01	jet2 holidays 2020	True	Warwickshire	United Kingdom	1
2020-03-01	tui	True	Edinburgh City	United Kingdom	16
2020-03-01	coronavirus schweiz	False	Berne	Switzerland	39
2020-03-01	coronavirus update	False	Utah	United States	100
2020-03-01	covid-19	False	Saitama	Japan	3
2020-03-01	ntv livestream	True	Lower Saxony	Germany	2
2020-03-01	coronavirus news	False	Campania	Italy	7
2020-03-01	coronavirus in bc	False	British Columbia	Canada	2
2020-03-01	corona virus im allgäu	False	Bavaria	Germany	1
2020-03-01	fadinmed corsi ecm gratuiti	True	Latium	Italy	2
2020-03-01	woher kommt der coronavirus	False	Bavaria	Germany	1
2020-03-01	coronavirus	False	Queensland	Australia	100
2020-03-01	south korea homicide coronavirus	False	Tokyo	Japan	1
2020-03-01	france coronavirus	False	Ile-De-France	France	1
2020-03-01	corona virus update	False	Oxfordshire	United Kingdom	8
2020-03-01	drudge report 2020	True	South Carolina	United States	8
2020-03-01	マスク	True	Chiba	Japan	60
2020-03-01	coronavirus in friuli	False	Friuli-Venezia Giulia	Italy	11
2020-03-01	il tirreno livorno	True	Tuscany	Italy	30
2020-03-01	ud reserekommendationer	True	Stockholm County	Sweden	1
2020-03-01	who coronavirus	False	Massachusetts	United States	1
2020-03-01	aida kreuzfahrten	True	Thuringia	Germany	5
2020-03-01	nebraska coronavirus	False	Ohio	United States	2
2020-03-01	drudge report 2020	True	Nevada	United States	7
2020-03-01	elk grove unified school district	True	California	United States	1
2020-03-01	cdc coronavirus	False	Oklahoma	United States	4
2020-03-01	コロナウイルス	False	Kanagawa	Japan	90
2020-03-01	carte coronavirus	False	Pays De La Loire	France	4
2020-03-01	coronavirus südtirol	False	Baden-Wuerttemberg	Germany	2
2020-03-01	dmg mori	True	Bavaria	Germany	8
2020-03-01	screwfix	True	Glasgow City	United Kingdom	70
2020-03-01	coronavirus beauvais	False	Hauts-De-France	France	1
2020-03-01	jet2 holidays 2020	True	Essex	United Kingdom	2
2020-03-01	coronavirus en méxico	False	Mexico City	Mexico	30
2020-03-01	pokemon go	True	California	United States	2
2020-03-01	trump coronavirus	False	New York	United States	2
2020-03-01	coronavirus worldometer	False	Victoria	Australia	1
2020-03-01	pajemploi assistante maternelle	True	Centre-Val De Loire	France	1
2020-03-01	gisanddata coronavirus map	False	Mazowieckie	Poland	4
2020-03-01	coronavirus in canada	False	British Columbia	Canada	3
2020-03-01	coronavirus in wuppertal	False	North Rhine-Westphalia	Germany	1
2020-03-01	screwfix	True	Cambridgeshire	United Kingdom	84
2020-03-01	canada coronavirus	False	Alberta	Canada	1
2020-03-01	coronavirus seattle	False	New Jersey	United States	1
2020-03-01	coronavírus no brasil	False	Rio De Janeiro	Brazil	28
2020-03-01	cdc travel advisory	True	Texas	United States	4
2020-03-01	coronavirus rennes	False	Brittany	France	30
2020-03-01	corona virus stats	False	New South Wales	Australia	1
2020-03-01	trump twitter	True	Tennessee	United States	7
2020-03-01	xfl	True	Missouri	United States	23
2020-03-01	aeroporto bologna	True	Emilia-Romagna	Italy	5
2020-03-01	cdc coronavirus update	False	Alabama	United States	14
2020-03-01	coronavirus news	False	Greater Manchester	United Kingdom	2
2020-03-01	superdrug	True	Plymouth	United Kingdom	80
2020-03-01	cdc coronavirus update	False	Alaska	United States	23
2020-03-01	coronavirus australia	False	Queensland	Australia	20
2020-03-01	coronavirus map	False	Capital	Bahrain	1
2020-03-01	coronavirus weltkarte	False	North Rhine-Westphalia	Germany	1
2020-03-01	coronavirus	False	Distrito Nacional	Dominican Republic	100
2020-03-01	sensex	True	Maharashtra	India	90
2020-03-01	american airlines milan	True	Oklahoma	United States	8
2020-03-01	road tax	True	Glasgow City	United Kingdom	3
2020-03-01	tgcom	True	Piedmont	Italy	92
2020-03-01	dvla	True	Suffolk	United Kingdom	20
2020-03-01	coronavirus update seattle	False	Washington	United States	1
2020-03-01	la vanguardia	True	Region De Murcia	Spain	54
2020-03-01	コロナウイルス感染症	False	Chiba	Japan	3
2020-03-01	coronavirus todesfälle	False	Baden-Wuerttemberg	Germany	1
2020-03-01	coronavirus symptoms	False	Iowa	United States	19
2020-03-01	tui	True	Lincolnshire	United Kingdom	20
2020-03-01	decreto ministeriale coronavirus	False	Lombardy	Italy	1
2020-03-01	coronavirus map	False	British Columbia	Canada	7
2020-03-01	easter 2020	True	Michigan	United States	18
2020-03-01	コロナ	True	Kumamoto	Japan	100
2020-03-01	canada.ca	True	Alberta	Canada	5
2020-03-01	hmrc login	True	Aberdeen City	United Kingdom	40
2020-03-01	latest on coronavirus	False	North Carolina	United States	2
2020-03-01	italy coronavirus	False	Idaho	United States	3
2020-03-01	ministero della salute	True	Lombardy	Italy	21
2020-03-01	flight centre	True	South Australia	Australia	63
2020-03-01	wilko	True	North Yorkshire	United Kingdom	16
2020-03-01	travel republic	True	Edinburgh City	United Kingdom	14
2020-03-01	masque ffp2	True	Provence-Alpes-Cote D'azur	France	3
2020-03-01	burioni	True	Liguria	Italy	9
2020-03-01	face masks for coronavirus	False	Ohio	United States	8
2020-03-01	r coronavirus	False	Rhode Island	United States	3
2020-03-01	wickes	True	Nottinghamshire	United Kingdom	38
2020-03-01	rki	True	Brandenburg	Germany	21
2020-03-01	corona virus in italy	False	California	United States	1
2020-03-01	specsavers	True	Cambridgeshire	United Kingdom	6
2020-03-01	マスク	True	Miyazaki	Japan	1
2020-03-01	kirkland nursing facility coronavirus	False	Wyoming	United States	25
2020-03-01	nrw coronavirus	False	North Rhine-Westphalia	Germany	2
2020-03-01	cdc coronavirus	False	Arizona	United States	4
2020-03-01	symptôme du coronavirus	False	Ile-De-France	France	1
2020-03-01	coronavirus symptoms	False	London	United Kingdom	23
2020-03-01	sensex	True	Haryana	India	1
2020-03-01	foreign office travel advice	True	West Yorkshire	United Kingdom	3
2020-03-01	coronavirus update	False	South Carolina	United States	73
2020-03-01	march madness 2020	True	Wisconsin	United States	8
2020-03-01	コロナウイルスとは	False	Chiba	Japan	6
2020-03-01	cdc coronavirus update	False	Texas	United States	18
2020-03-01	coronavirus update oregon	False	Oregon	United States	1
2020-03-01	coronavirus mexico	False	British Columbia	Canada	2
2020-03-01	specsavers	True	England	United Kingdom	4
2020-03-01	symptoms of coronavirus	False	West Yorkshire	United Kingdom	10
2020-03-01	corona virus	False	Alberta	Canada	24
2020-03-01	wickes	True	North Yorkshire	United Kingdom	12
2020-03-01	cdc coronavirus	False	Colorado	United States	4
2020-03-01	who coronavirus	False	North Rhine-Westphalia	Germany	2
2020-03-01	deaths from coronavirus	False	Washington	United States	1
2020-03-01	coronavirus sachsen	False	Saxony	Germany	6
2020-03-01	coronavirus	False	`Amman	Jordan	1
2020-03-01	coronavirus schweiz aktuell	False	Berne	Switzerland	1
2020-03-01	cineworld	True	Tyne And Wear	United Kingdom	6
2020-03-01	hln nieuws	True	Antwerp	Belgium	100
2020-03-01	us coronavirus cases	False	New York	United States	1
2020-03-01	n95 mask	True	Wisconsin	United States	2
2020-03-01	coronavirus map	False	Hesse	Germany	2
2020-03-01	jet2 flights	True	Essex	United Kingdom	4
2020-03-01	companies house	True	Nottingham City	United Kingdom	9
2020-03-01	coronavirus us	False	California	United States	1
2020-03-01	drudge report 2020	True	Massachusetts	United States	8
2020-03-01	student finance	True	London	United Kingdom	3
2020-03-01	coronavirus suisse	False	Grand Est	France	1
2020-03-01	coronavirus carte	False	Hauts-De-France	France	1
2020-03-01	volotea	True	Nouvelle-Aquitaine	France	12
2020-03-01	rivm coronavirus	False	Groningen	Netherlands	1
2020-03-01	coronavirus sverige	False	Skane County	Sweden	1
2020-03-01	corona virus deutschland	False	Bavaria	Germany	2
2020-03-01	how many people have died from coronavirus	False	Tennessee	United States	5
2020-03-01	coronavirus india	False	California	United States	1
2020-03-01	coronavirus utah	False	Utah	United States	10
2020-03-01	hertfordshire coronavirus	False	London	United Kingdom	1
2020-03-01	travel republic	True	Lancashire	United Kingdom	18
2020-03-01	coronavirus news	False	British Columbia	Canada	6
2020-03-01	aida kreuzfahrten	True	Hesse	Germany	1
2020-03-01	tsb bank	True	Lincolnshire	United Kingdom	1
2020-03-01	corona virus canada	False	Alberta	Canada	7
2020-03-01	superdrug	True	Cambridgeshire	United Kingdom	6
2020-03-01	flu vs coronavirus	False	California	United States	1
2020-03-01	symptoms of coronavirus	False	Edinburgh City	United Kingdom	10
2020-03-01	xfl	True	Colorado	United States	8
2020-03-01	tui	True	North Yorkshire	United Kingdom	29
2020-03-01	jet2 holidays 2020	True	Kingston Upon Hull	United Kingdom	15
2020-03-01	coronavirus italien	False	Hesse	Germany	3
2020-03-01	new coronavirus screening procedures	False	Ohio	United States	4
2020-03-01	france info	True	Ile-De-France	France	15
2020-03-01	coronavirus map	False	Greater Manchester	United Kingdom	3
2020-03-01	cdc coronavirus	False	Texas	United States	2
2020-03-01	コロナウイルス	False	Chiba	Japan	90
2020-03-01	coronavirus symptômes	False	Brittany	France	4
2020-03-01	morrisons	True	Warwickshire	United Kingdom	39
2020-03-01	coronavirus news	False	North Rhine-Westphalia	Germany	8
2020-03-01	coronavirus friuli	False	Lombardy	Italy	1
2020-03-01	coronavirus	False	Akershus	Norway	100
2020-03-01	corona virus	False	Rhineland-Palatinate	Germany	18
2020-03-01	wickes	True	Northamptonshire	United Kingdom	18
2020-03-01	who coronavirus	False	California	United States	1
2020-03-01	sars virus	True	Arizona	United States	2
2020-03-01	coronavirus death toll	False	Queensland	Australia	4
2020-03-01	coronavirus symptoms	False	South Carolina	United States	24
2020-03-01	corona virus italia	False	Apulia	Italy	3
2020-03-01	gov.uk	True	Reading	United Kingdom	12
2020-03-01	coronavirus germania	False	Latium	Italy	2
2020-03-01	coronavirus	False	South Moravian	Czech Republic	100
2020-03-01	coronavirus le havre	False	Normandy	France	3
2020-03-01	coronavirus symptoms	False	British Columbia	Canada	25
2020-03-01	currys pc world	True	Brighton And Hove	United Kingdom	54
2020-03-01	poste italiane	True	Tuscany	Italy	72
2020-03-01	corona virus map	False	Alberta	Canada	8
2020-03-01	tui	True	Milton Keynes	United Kingdom	1
2020-03-01	coronavirus en ile de france	False	Ile-De-France	France	1
2020-03-01	coronavirus	False	Liege	Belgium	56
2020-03-01	coronavirus españa última hora	False	Castilla And Leon	Spain	5
2020-03-01	screwfix	True	North Yorkshire	United Kingdom	100
2020-03-01	coronavirus hochtaunuskreis	False	Hesse	Germany	1
2020-03-01	coronavirus in fvg	False	Friuli-Venezia Giulia	Italy	4
2020-03-01	california coronavirus	False	Washington	United States	1
2020-03-01	n95 mask	True	Colorado	United States	6
2020-03-01	currys pc world	True	Dumfries And Galloway	United Kingdom	1
2020-03-01	pope francis coronavirus	False	New Jersey	United States	2
2020-03-01	cdc coronavirus update	False	Illinois	United States	16
2020-03-01	cdc corona virus	False	Texas	United States	1
2020-03-01	svt nyheter	True	Halland County	Sweden	18
2020-03-01	tui	True	Glasgow City	United Kingdom	21
2020-03-01	symptoms of coronavirus	False	Cambridgeshire	United Kingdom	1
2020-03-01	coronavirus	False	Brabant	Belgium	1
2020-03-01	coronavirus berlin	False	Lower Saxony	Germany	1
2020-03-01	universal credit	True	Norfolk	United Kingdom	8
2020-03-01	コロナ　症状	True	Chiba	Japan	3
2020-03-01	poste italiane	True	Calabria	Italy	84
2020-03-01	corona virus	False	Skane County	Sweden	1
2020-03-01	hoseasons	True	Essex	United Kingdom	2
2020-03-01	corona virus ny	False	New York	United States	2
2020-03-01	where did coronavirus come from	False	Oregon	United States	1
2020-03-01	snl cold open	True	Texas	United States	2
2020-03-01	scarborough news	True	North Yorkshire	United Kingdom	16
2020-03-01	ontario confirms new coronavirus	False	Ontario	Canada	3
2020-03-01	coronavirus update	False	British Columbia	Canada	38
2020-03-01	farnesina	True	Piedmont	Italy	5
2020-03-01	coronavirus ulm	False	Baden-Wuerttemberg	Germany	1
2020-03-01	corona virus update	False	Alberta	Canada	100
2020-03-01	trader joe's	True	Minnesota	United States	1
2020-03-01	symptoms of coronavirus	False	Lincolnshire	United Kingdom	3
2020-03-01	symptôme coronavirus	False	Pays De La Loire	France	9
2020-03-01	flu vs coronavirus	False	New York	United States	1
2020-03-01	superdrug	True	Edinburgh City	United Kingdom	8
2020-03-01	corona virus stats	False	Ontario	Canada	2
2020-03-01	coronavirus	False	Plzensky Kraj	Czech Republic	1
2020-03-01	コロナ	True	Osaka	Japan	100
2020-03-01	easter 2020	True	Virginia	United States	15
2020-03-01	corona virus in rhode island	False	Rhode Island	United States	8
2020-03-01	affiche coronavirus	False	Ile-De-France	France	2
2020-03-01	コロナウイルス	False	Iwate	Japan	100
2020-03-01	coronavirus death toll	False	California	United States	2
2020-03-01	aew	True	Tennessee	United States	4
2020-03-01	coronavirus chine	False	Hauts-De-France	France	4
2020-03-01	corona virus berlin	False	Bavaria	Germany	1
2020-03-01	zinc lozenges	True	New York	United States	1
2020-03-01	coronavirus update	False	Arkansas	United States	100
2020-03-01	coronavirus	False	Alger	Algeria	1
2020-03-01	sainsburys groceries	True	North Yorkshire	United Kingdom	12
2020-03-01	rki coronavirus	False	Saxony	Germany	15
2020-03-01	travel restrictions coronavirus	False	Washington	United States	1
2020-03-01	coronavirus map	False	South Carolina	United States	7
2020-03-01	コロナ	True	Chiba	Japan	100
2020-03-01	is there a cure for the coronavirus	False	Texas	United States	1
2020-03-01	seguridad social	True	Region De Murcia	Spain	34
2020-03-01	nyc news	True	New York	United States	1
2020-03-01	how many deaths from coronavirus	False	New York	United States	1
2020-03-01	coronavirus update canada	False	British Columbia	Canada	7
