Date	Query	IsImplicitIntent	Country	PopularityScore
2020-01-18	冠状病毒	False	China	91
2020-01-18	coronavirus wuhan	False	China	1
2020-01-18	coronavirus	False	United Kingdom	100
2020-01-18	n95 mask	True	United States	2
2020-01-18	coronavirus	False	Belgium	1
2020-01-18	2019-ncov	True	China	20
2020-01-18	coronavirus symptoms	False	Canada	6
2020-01-18	coronavirus hku1	False	United States	2
2020-01-18	china coronavirus	False	United States	1
2020-01-18	coronavirus facts	False	United Kingdom	1
2020-01-18	auswärtiges amt	True	Germany	100
2020-01-18	sras	True	France	100
2020-01-18	coronavirus nhs	False	United Kingdom	8
2020-01-18	corona virus	False	China	7
2020-01-18	what is a coronavirus	False	United States	1
2020-01-18	corona virus	False	Germany	20
2020-01-18	corona virus in adults	False	United States	4
2020-01-18	coronavirus symptoms	False	United Kingdom	8
2020-01-19	sras	True	France	100
2020-01-19	nhs england	True	United Kingdom	44
2020-01-19	chinese coronavirus	False	United States	1
2020-01-19	coronavirus	False	Germany	100
2020-01-19	what is novel coronavirus	False	United States	1
2020-01-19	coronavirus	False	Italy	1
2020-01-19	coronavirus wuhan	False	China	2
2020-01-19	coronavirus	False	India	100
2020-01-19	coronaviruses	False	United States	1
2020-01-19	coronavirus	False	Spain	1
2020-01-19	corona virus	False	Japan	1
2020-01-19	corona virus china	False	Germany	1
2020-01-19	carona virus	False	United States	1
2020-01-19	coronavirus cases	False	United States	1
2020-01-19	코로나 바이러스	False	Korea (South)	1
2020-01-19	coronavirus	False	Netherlands	100
2020-01-19	coronavirus	False	Norway	1
2020-01-19	webasto	True	Germany	4
2020-01-19	coronavirus nhs	False	United Kingdom	2
2020-01-19	coronavirus symptoms	False	United States	2
2020-01-19	coronavirus	False	Mexico	1
2020-01-19	coronavirus	False	France	1
2020-01-19	coronavirus	False	South Africa	1
2020-01-19	coronavirus symptoms	False	China	1
2020-01-19	what is coronavirus	False	United States	4
2020-01-19	china wuhan coronavirus cases	False	United States	19
2020-01-19	coronavirus	False	United Kingdom	100
2020-01-19	what is coronavirus	False	Australia	1
2020-01-19	novel coronavirus	False	China	6
2020-01-19	coronavirus	False	Canada	100
2020-01-19	biofire	True	United States	1
2020-01-19	corona virus	False	Germany	26
2020-01-19	wuhan novel coronavirus	False	China	1
2020-01-19	china wuhan coronavirus	False	United States	2
2020-01-19	coronavirus outbreak	False	United States	1
2020-01-19	coronavirus symptoms	False	Canada	1
2020-01-19	coronavirus china	False	China	5
2020-01-19	corona virus	False	United Kingdom	7
2020-01-19	coronavirus in humans	False	Australia	2
2020-01-19	corona virus	False	Netherlands	1
2020-01-19	china virus	True	China	5
2020-01-19	what is a coronavirus	False	United States	1
2020-01-19	coronavirus	False	Austria	1
2020-01-19	china wuhan coronavirus case	False	United States	1
2020-01-19	coronavirus china	False	United States	1
2020-01-19	coronavirus	False	Australia	100
2020-01-19	chinese virus	True	United Kingdom	28
2020-01-19	kalitta air	True	United States	1
2020-01-19	coronavirus	False	United States	100
2020-01-19	china virus	True	United States	8
2020-01-19	coronavirus	False	China	35
2020-01-19	新型コロナウイルスとは	False	Japan	1
2020-01-19	coronovirus	False	United States	1
2020-01-19	n95 mask	True	United States	2
2020-01-19	coronavirus	False	Sweden	1
2020-01-19	2019-ncov	True	United States	1
2020-01-19	coronavirus infection	False	United States	2
2020-01-19	china virus	True	Germany	6
2020-01-19	coronavirus china	False	Germany	1
2020-01-19	coronavirus	False	Philippines	100
2020-01-19	コロナウイルス感染症	False	Japan	2
2020-01-19	corona virus	False	Australia	12
2020-01-19	china coronavirus	False	China	1
2020-01-19	sars virus	True	United States	4
2020-01-19	corona virus	False	Philippines	1
2020-01-19	arrowe park hospital	True	United Kingdom	1
2020-01-19	コロナウイルスとは	False	Japan	14
2020-01-19	corona virus china	False	China	1
2020-01-19	china wuhan coronavirus cas	False	United States	1
2020-01-19	sars virus	True	China	2
2020-01-19	コロナウイルス	False	Japan	100
2020-01-19	china wuhan coronaviru	False	United States	1
2020-01-19	冠狀病毒	False	Taiwan	1
2020-01-19	christmas island	True	Australia	4
2020-01-19	corona virus	False	Canada	8
2020-01-19	冠状病毒	False	China	100
2020-01-19	coronavirus in china	False	United States	1
2020-01-19	コロナウィルスの分類	False	Japan	1
2020-01-19	novel coronavirus definition	False	United States	2
2020-01-19	corona virus	False	China	3
2020-01-19	auswärtiges amt	True	Germany	42
2020-01-19	コロナウィルスとは	False	Japan	1
2020-01-19	wuhan virus	True	China	20
2020-01-19	2019-ncov	True	China	15
2020-01-19	china wuhan coronavirus c	False	United States	1
2020-01-19	world health organization: clinical management of severe acute respiratory infection when novel coronavirus (ncov) infection is suspected: interim guidance	False	China	1
2020-01-19	coronavirus	False	Japan	1
2020-01-19	coronavirus hku1	False	United States	2
2020-01-19	china wuhan coronavirus cases	False	China	4
2020-01-19	corona virus	False	India	1
2020-01-19	coronavirus	False	Belgium	1
2020-01-19	coronavirus	False	New Zealand	1
2020-01-19	coronavirus/influenza	False	United States	1
2020-01-19	wuhan virus	True	Singapore	100
2020-01-19	wuhan coronavirus	False	China	5
2020-01-19	n95 mask	True	China	2
2020-01-19	wuhan virus	True	United States	3
2020-01-19	coronavírus	False	Brazil	1
2020-01-19	coronavirus	False	Nigeria	1
2020-01-19	corona virus	False	United States	8
2020-01-19	corona-virus	False	Germany	1
2020-01-19	cdc coronavirus	False	United States	1
2020-01-19	coronavirus	False	Hong Kong	1
2020-01-19	virus china	True	Germany	3
2020-01-19	coronavirus	False	Switzerland	1
2020-01-19	novel coronavirus	False	United States	6
2020-01-19	wuhan coronavirus	False	United States	1
2020-01-19	public health england	True	United Kingdom	59
2020-01-19	china coronavirus	False	United States	1
2020-01-19	new coronavirus	False	China	1
2020-01-19	epidemia cina	True	Italy	1
2020-01-19	coronaviruses	False	China	1
2020-01-19	coronavirus vaccine	False	United States	1
2020-01-19	coronavirus	False	Singapore	1
2020-01-19	corona virus in adults	False	United States	3
2020-01-20	china coronavirus new cases	False	China	2
2020-01-20	chinese virus	True	United Kingdom	14
2020-01-20	coronavirus	False	Poland	1
2020-01-20	coronavirus	False	Ireland	1
2020-01-20	sras	True	France	86
2020-01-20	rki coronavirus	False	Germany	1
2020-01-20	what is coronavirus?	False	United States	1
2020-01-20	coronvirus	False	Australia	1
2020-01-20	coronavirus	False	Sweden	100
2020-01-20	corona virus	False	Philippines	42
2020-01-20	china corona virus	False	China	1
2020-01-20	冠状病毒	False	China	100
2020-01-20	coronavirus brisbane	False	Australia	1
2020-01-20	coronavirus	False	Canada	100
2020-01-20	coronavirus symptoms	False	United Kingdom	9
2020-01-20	corona virus	False	New Zealand	1
2020-01-20	china virus	True	China	9
2020-01-20	china virus	True	Hong Kong	1
2020-01-20	coronavirus wuhan	False	China	2
2020-01-20	china coronavirus	False	Canada	2
2020-01-20	coronavirus pneumonia	False	China	1
2020-01-20	2019-ncov	True	China	14
2020-01-20	coronavirus	False	New Zealand	100
2020-01-20	coronavirus hku1	False	United States	1
2020-01-20	epidemia cina	True	Italy	1
2020-01-20	coronavirus	False	Nigeria	1
2020-01-20	coronavirus sars	False	United States	1
2020-01-20	coronavirus	False	Germany	100
2020-01-20	chinese coronavirus	False	United States	1
2020-01-20	what is coronavirus	False	United States	4
2020-01-20	corona virus in adults	False	Philippines	1
2020-01-20	corona-virus	False	Germany	5
2020-01-20	cdc coronavirus	False	United States	1
2020-01-20	2019-ncov	True	United States	1
2020-01-20	corona virus	False	Australia	11
2020-01-20	koronavirus	False	Finland	100
2020-01-20	新型コロナウイルスとは	False	Japan	2
2020-01-20	coronavirus	False	Brazil	100
2020-01-20	coronavirus in canada	False	Canada	3
2020-01-20	coronavirus	False	Other Country	1
2020-01-20	new coronavirus	False	China	2
2020-01-20	coronavirus china	False	Canada	3
2020-01-20	corona virus	False	Mexico	5
2020-01-20	chinese coronvirus	False	United Kingdom	2
2020-01-20	biofire	True	United States	1
2020-01-20	corona virus china	False	United States	1
2020-01-20	coronavirus in humans	False	Australia	15
2020-01-20	what is corona virus	False	United States	1
2020-01-20	coronovirus	False	Canada	2
2020-01-20	coronavirus infection	False	United States	3
2020-01-20	estimating the potential total number of novel coronavirus cases in wuhan city	False	China	1
2020-01-20	coronavirus nhs	False	United Kingdom	9
2020-01-20	corona virus	False	Austria	1
2020-01-20	shanghai coronavirus	False	China	1
2020-01-20	china coronavirus new cases	False	United States	4
2020-01-20	coronavirus 2020	False	United States	1
2020-01-20	coronavirus news	False	China	1
2020-01-20	coronavirus	False	United Kingdom	100
2020-01-20	biofire diagnostics	True	United States	1
2020-01-20	corona virus outbreak	False	United States	1
2020-01-20	coronavirus vaccine	False	United States	1
2020-01-20	what is coronavirus	False	Australia	8
2020-01-20	what is a coronavirus	False	United States	1
2020-01-20	coronavirus	False	Czech Republic	1
2020-01-20	coronavirus wiki	False	Germany	1
2020-01-20	coronavirus	False	Viet Nam	1
2020-01-20	coronavirus	False	Australia	100
2020-01-20	coronavirus symptoms	False	Canada	9
2020-01-20	who coronavirus	False	Canada	1
2020-01-20	conovirus	False	United States	1
2020-01-20	novel coronavirus	False	Hong Kong	12
2020-01-20	novel coronavirus	False	United Kingdom	1
2020-01-20	2019-ncov（新型コロナウイルス）感染を疑う患者の検体採取・搬送マニュアル	False	Japan	1
2020-01-20	coronavirus impfung	False	Germany	1
2020-01-20	coronavirus symptoms in humans	False	United States	1
2020-01-20	novel coronavirus	False	United Arab Emirates	1
2020-01-20	corona virus	False	Netherlands	25
2020-01-20	what is coronavirus	False	United Kingdom	3
2020-01-20	corona virus	False	India	1
2020-01-20	china corona virus	False	United States	1
2020-01-20	what is coronavirus	False	Philippines	1
2020-01-20	coronavirus vaccine	False	China	1
2020-01-20	china coronavirus	False	Australia	1
2020-01-20	wuhan coronavirus	False	China	4
2020-01-20	coronavirus	False	Romania	1
2020-01-20	coronavirus pneumonia	False	United States	1
2020-01-20	coronavirus in china	False	Canada	1
2020-01-20	coronavirus	False	Malta	1
2020-01-20	coronavirus	False	Belgium	100
2020-01-20	virus china	True	Germany	13
2020-01-20	coronaviruses	False	Canada	1
2020-01-20	coronavirus	False	Portugal	1
2020-01-20	what is a corona virus	False	United States	1
2020-01-20	sars virus	True	China	3
2020-01-20	corona virus	False	United States	12
2020-01-20	corona virus in adults	False	China	2
2020-01-20	corona virus	False	Italy	1
2020-01-20	wuhan virus	True	United States	4
2020-01-20	coronavirus nl63	False	United States	1
2020-01-20	chinese coronavirus	False	United Kingdom	2
2020-01-20	coronavirus in children	False	United States	1
2020-01-20	symptoms of coronavirus	False	United States	1
2020-01-20	coronovirus	False	China	1
2020-01-20	corona virus	False	Belgium	1
2020-01-20	auswärtiges amt	True	Germany	21
2020-01-20	coronavirus humain	False	Canada	3
2020-01-20	arrowe park hospital	True	United Kingdom	5
2020-01-20	corona virus china	False	United Kingdom	1
2020-01-20	sars virus	True	United States	5
2020-01-20	public health england	True	United Kingdom	23
2020-01-20	coronavirus china	False	Australia	1
2020-01-20	coronavirus treatment	False	United States	1
2020-01-20	coronovirus	False	United Kingdom	2
2020-01-20	コロナウイルス感染症	False	Japan	3
2020-01-20	coronavírus	False	Brazil	40
2020-01-20	who coronavirus	False	Australia	1
2020-01-20	coronavirus	False	Netherlands	100
2020-01-20	cornovirus	False	United States	1
2020-01-20	corona virus outbreak	False	China	1
2020-01-20	coronavirus	False	Pakistan	1
2020-01-20	coronavirus definition	False	Canada	1
2020-01-20	coronavirus	False	Denmark	1
2020-01-20	coronavirus	False	United Arab Emirates	100
2020-01-20	china coronavirus	False	United States	2
2020-01-20	coronavirus/influenza	False	United States	1
2020-01-20	sars coronavirus	False	United States	1
2020-01-20	china coronavirus	False	Germany	1
2020-01-20	coronavirus outbreak	False	United States	1
2020-01-20	corona virus	False	Japan	1
2020-01-20	carona virus	False	Australia	1
2020-01-20	what is a coronavirus	False	Canada	1
2020-01-20	coronavirus symptome	False	Germany	3
2020-01-20	corona virus	False	Canada	17
2020-01-20	コロナウイルス	False	Japan	100
2020-01-20	corona virus	False	Korea (South)	6
2020-01-20	coronavirus	False	Argentina	1
2020-01-20	coronavirus symptoms	False	China	1
2020-01-20	coronavirus	False	Indonesia	1
2020-01-20	caronavirus	False	United States	1
2020-01-20	corona virus	False	Malaysia	1
2020-01-20	novel coronavirus	False	United States	2
2020-01-20	コロナウイルスとは	False	Japan	15
2020-01-20	wuhan coronavirus	False	United States	1
2020-01-20	coronavirus	False	Singapore	39
2020-01-20	china virus	True	United States	13
2020-01-20	corona virus in china	False	United States	1
2020-01-20	wuhan virus	True	China	30
2020-01-20	corona virus	False	Sweden	1
2020-01-20	coronaviruses	False	United Kingdom	1
2020-01-20	corona virus	False	South Africa	1
2020-01-20	coronavirus	False	Sri Lanka	1
2020-01-20	coronavirus spread	False	United States	1
2020-01-20	evolution of the novel coronavirus from the ongoing wuhan outbreak and modeling of its spike protein for risk of human transmission	False	China	2
2020-01-20	wuhan coronavirus	False	United Kingdom	3
2020-01-20	corona virus	False	Hong Kong	4
2020-01-20	coronavirus.	False	Australia	1
2020-01-20	coronavirus from china	False	United States	1
2020-01-20	corona virus in adults	False	Canada	1
2020-01-20	coronavirus	False	Switzerland	100
2020-01-20	coronavirus thailand	False	United States	1
2020-01-20	coronavirus	False	United States	100
2020-01-20	korona virus	False	Germany	3
2020-01-20	coronavirus china	False	United States	2
2020-01-20	new coronavirus	False	United States	1
2020-01-20	corona virus	False	United Arab Emirates	1
2020-01-20	cornavirus	False	United States	1
2020-01-20	coronavirus china	False	Germany	4
2020-01-20	coronavirus ansteckung	False	Germany	2
2020-01-20	n95 mask	True	United States	2
2020-01-20	corona virus	False	United Kingdom	12
2020-01-20	n95 mask	True	China	4
2020-01-20	coronavirus china	False	China	5
2020-01-20	新型コロナウイルス感染症	False	Japan	1
2020-01-20	coronavirus oc43	False	United States	1
2020-01-20	corona virus wuhan	False	China	1
2020-01-20	coronvirus	False	United Kingdom	5
2020-01-20	moh wuhan	True	Singapore	1
2020-01-20	wuhan coronavirus	False	Australia	1
2020-01-20	coronavirus	False	Israel	1
2020-01-20	coronavirus	False	Philippines	100
2020-01-20	middle east respiratory syndrome-related coronavirus	False	United States	1
2020-01-20	coronavirus bij mensen	False	Belgium	1
2020-01-20	who coronavirus	False	United States	1
2020-01-20	wuhan virus	True	Hong Kong	16
2020-01-20	corona virus	False	France	6
2020-01-20	china corona virus	False	Canada	1
2020-01-20	coronavirus china	False	United Kingdom	3
2020-01-20	coronavirus	False	India	100
2020-01-20	corona virus	False	Spain	1
2020-01-20	coronavirus shanghai	False	China	1
2020-01-20	coronavirus.	False	United States	1
2020-01-20	コロナウィルスの分類	False	Japan	1
2020-01-20	coronoavirus	False	United States	1
2020-01-20	coronavirus australia	False	Australia	4
2020-01-20	wuhan virus	True	Singapore	100
2020-01-20	coronavirus outbreak	False	China	1
2020-01-20	novel coronavirus	False	Japan	1
2020-01-20	coranavirus	False	United States	1
2020-01-20	coronavirus def	False	United States	1
2020-01-20	冠狀病毒	False	Taiwan	100
2020-01-20	coronavirus in wuhan	False	China	1
2020-01-20	kalitta air	True	United States	1
2020-01-20	what is the coronavirus in humans	False	United States	1
2020-01-20	coronavirus bei katzen	False	Germany	1
2020-01-20	webasto	True	Germany	4
2020-01-20	coronavirus	False	Peru	1
2020-01-20	coronavirus	False	Italy	100
2020-01-20	chinese corona virus	False	United States	1
2020-01-20	corona virus	False	Finland	1
2020-01-20	corona virus china	False	Australia	1
2020-01-20	コロナウィルスとは	False	Japan	1
2020-01-20	nhs england	True	United Kingdom	25
2020-01-20	coronavirus in china	False	Australia	1
2020-01-20	corona virus symptoms	False	United States	1
2020-01-20	corona virus in adults	False	United States	8
2020-01-20	coronavirus in china	False	China	2
2020-01-20	coronarovirus	False	France	1
2020-01-20	코로나 바이러스	False	Korea (South)	100
2020-01-20	china coronavirus	False	United Kingdom	3
